UF;Sexo;Cor;Anos de Estudo;Renda;Altura;nascimento
53;1;8;12;2258;1641071762;1972
53;0;2;16;10000;1559550956;1975
53;0;4;16;6000;1677837784;1991
53;0;2;15;1900;1756311654;1995
53;1;2;16;9100;1682921812;1970
53;1;8;7;900;1613854582;2000
53;0;8;16;6700;1692305997;1972
53;1;8;9;800;1755192529;1975
53;1;4;12;1200;172666344;1995
53;1;8;12;3000;1720011111;1991
53;0;2;12;2000;1621049652;1975
53;1;2;12;1600;1618711023;1967
53;1;8;16;10000;1676966965;1983
53;1;4;12;7200;1721341826;1969
53;0;4;16;6000;1582600337;1966
53;0;2;16;2500;1791063232;1998
53;0;2;12;1600;1585957988;1957
53;0;4;1;1800;1675812821;1984
53;1;8;12;1497;1535928571;1995
53;0;8;12;5000;1640337868;1973
53;0;8;12;2500;1679576921;1981
53;1;4;8;866;1819684731;1988
53;0;8;9;4000;153982742;1960
53;1;2;12;2000;1804683362;1967
53;1;8;7;150;1699410979;1999
53;1;8;12;1050;1590665208;1986
53;1;8;5;750;1640961494;1990
53;0;8;1;1300;1637827226;1967
53;1;2;6;860;1690553417;1975
53;0;8;12;1200;1737700693;1990
53;1;2;12;2230;1809771937;1983
53;0;2;16;7000;1787476288;1974
53;1;2;12;1200;1715652418;1975
53;1;2;5;700;1593001238;1970
53;1;2;12;600;1756908216;1972
53;1;2;16;3800;1633894529;1983
53;0;8;12;3000;1861936813;1958
53;1;2;16;1800;1643581667;1972
53;1;2;12;9000;1834300536;1973
53;1;8;14;3500;1782298413;1976
53;0;4;12;1000;1684521132;1978
53;1;2;16;4880;1727395207;1957
53;1;8;16;8300;1645209395;1973
53;0;4;16;3800;1662922218;1983
53;0;8;16;4992;1714813542;1993
53;0;8;8;1500;1768012949;1965
53;1;2;5;960;1700480391;1951
53;0;8;12;10000;1672662401;1969
53;1;8;12;1200;1688998429;1998
53;1;8;5;1320;1832927985;1975
53;1;8;12;4500;174843663;1963
53;0;8;15;1700;179723636;1994
53;1;8;9;788;1644563556;1973
53;0;2;5;1200;1834450606;1977
53;0;2;16;3000;1640759815;1987
53;0;4;13;1220;1716633787;1994
53;0;2;7;1000;1845876719;1977
53;0;2;16;2500;1537459889;1974
53;0;2;12;30000;1738831024;1987
53;0;8;16;6500;1683428723;1992
53;0;2;16;5000;1789915765;1969
53;0;2;12;788;1808425888;1964
53;0;8;12;3500;1841562343;1974
53;0;8;12;1500;1715838369;1993
53;1;8;2;1000;1753841591;1963
53;1;8;13;600;1673874209;1972
53;1;8;12;3500;1818904539;1972
53;1;8;1;788;1883382944;1992
53;1;8;8;788;1672272694;1967
53;0;2;12;1037;1646869781;1995
53;0;4;6;1100;1749338406;1986
53;0;4;12;4000;1758644695;1959
53;0;2;12;7000;1838169581;1987
53;0;4;13;2700;1745087047;1985
53;1;8;2;400;1628171861;1968
53;1;8;5;200;1714204217;1958
53;0;4;12;2500;1751656147;1987
53;0;8;16;10500;1775743292;1971
53;0;2;12;6500;1772238799;1955
53;0;8;9;3000;1826956744;1966
53;1;2;12;1000;1751880156;1994
53;1;2;8;1000;1635634429;1990
53;1;4;12;1400;1639823069;1973
53;1;2;16;7000;1636219091;1978
53;1;2;14;0;1811034976;1985
53;0;2;16;4000;1672217369;1998
53;0;4;16;3200;1859638465;1978
53;1;8;12;4500;1555429959;1958
53;0;8;12;1027;168611126;1978
53;0;8;3;3400;1584893367;1981
53;0;2;11;1628;1600659787;1978
53;1;8;5;800;1671859784;1965
53;0;8;12;1594;1593163508;1983
53;0;2;9;3500;1702002497;1977
53;0;8;11;1000;165959957;1980
53;0;8;12;3640;1631707578;1980
53;0;8;12;1630;1802471089;1972
53;1;8;4;800;1743313101;1973
53;0;2;6;3000;1763261768;1969
53;1;8;9;600;1653613262;1992
53;0;8;4;1300;1589373911;1996
53;0;8;4;3600;1772921317;1964
53;1;8;2;925;1726871052;1981
53;0;4;5;3800;1795509006;1976
53;0;8;5;2000;173235304;1959
53;1;2;5;900;1700379404;1989
53;1;8;8;720;1706349275;1984
53;0;8;12;1350;1708573243;1993
53;0;2;11;1000;1628453421;1979
53;1;8;12;983;1703309798;1988
53;0;2;10;3400;1755453826;1989
53;0;8;9;3000;1730919251;1985
53;0;8;14;600;1647982371;2003
53;0;2;16;6800;1806528981;1949
53;0;2;11;1000;1680264266;1977
53;0;8;9;1545;1626840261;1978
53;1;8;6;1200;1458540931;1976
53;0;8;8;2000;1663519518;1971
53;1;8;5;350;1807701512;1984
53;0;2;14;4200;1693713739;1974
53;0;8;11;852;1781134855;2001
53;0;8;6;1250;1646393626;1994
53;0;8;9;1000;1759694065;1991
53;1;2;16;4200;1673072289;1967
53;0;2;6;4000;172470772;1953
53;0;2;10;2084;1714337791;1989
53;0;2;3;600;1715614301;1961
53;0;4;9;1240;1673988943;1978
53;0;2;12;2550;1758084829;1985
53;0;2;9;1800;1777046457;1962
53;0;8;9;1500;1686163898;1970
53;0;8;9;1600;1579579306;1999
53;0;8;12;4000;1749547703;1992
53;0;8;10;700;1613717792;1999
53;0;2;16;1000;1811739579;1995
53;1;2;9;800;1783059055;1967
53;0;8;9;1000;1722066621;1981
53;0;2;6;2000;1716272576;1964
53;0;2;16;1500;1663729076;1955
53;0;8;14;2000;1640803974;1998
53;1;4;10;2000;1681280125;1982
53;0;8;17;1100;1689438559;2003
53;0;8;8;788;1622645845;1985
53;0;2;16;6100;1703753222;1967
53;1;4;12;1500;1737909049;1995
53;1;4;15;1000;1741443552;2001
53;0;8;12;952;1611422619;1975
53;0;2;16;4000;1644019251;1972
53;0;2;16;3500;1658144195;1991
53;1;8;16;8000;1648617331;1997
53;1;2;16;7000;1712547323;1990
53;0;2;16;6400;1707975755;1987
53;0;2;16;8000;1621658386;1965
53;1;2;16;1500;1649055706;1979
53;0;8;16;7000;1771220667;1992
53;1;2;16;7000;1635545047;1986
53;1;2;16;12000;1589209731;1980
53;1;2;16;5000;1649777381;1968
53;0;2;16;16000;1687380999;1981
53;0;2;16;15000;1685243427;1980
53;1;2;16;20000;1585982172;1977
53;1;2;16;10000;1693104199;1977
53;0;8;16;8200;1550115976;1986
53;0;2;16;27000;1543212524;1991
53;1;2;15;8000;185944314;1988
53;0;8;15;3000;1688413223;1993
53;0;2;16;2000;1633174048;1998
53;1;2;16;7000;1800512074;1989
53;0;2;16;10000;1534674959;1986
53;0;2;16;4500;1719389438;1988
53;0;8;14;12000;1797147337;1985
53;0;4;12;4000;1616270824;1980
53;0;2;14;2000;1747426414;1987
53;0;2;16;5000;1581067304;1977
53;0;8;16;5000;1636675916;1982
53;0;8;16;12000;16060097;1985
53;0;2;16;9000;1721625803;1985
53;0;8;16;8000;1736158941;1984
53;0;2;16;10000;1673785948;1968
53;0;4;12;15000;1780014497;1975
53;1;2;16;16000;1645378497;1982
53;0;2;16;9000;175573903;1990
53;0;8;16;4000;159997189;1959
53;1;8;16;6000;1637706285;1989
53;1;8;16;788;1604946691;1991
53;0;2;16;6000;1674191059;1988
53;0;2;16;10000;1667061789;1982
53;1;2;16;3000;1865931814;1988
53;0;2;16;9000;1703966708;1981
53;0;8;16;4000;1615917127;1984
53;0;8;15;9700;1877919103;1988
53;0;8;16;10340;1750195011;1990
53;0;8;16;11000;1679568363;1986
53;1;4;16;7000;1705295947;1986
53;1;8;16;5600;156600755;1990
53;0;2;16;7000;1821969689;1990
53;1;8;14;2000;1807581475;1992
53;0;8;16;4000;1592654524;1990
53;1;2;16;8500;1618824279;1973
53;1;2;16;8000;1689788874;1989
53;0;2;16;16000;1676429487;1961
53;1;8;16;5000;173755453;1977
53;1;8;16;2100;1709637551;1988
53;1;2;16;6500;1736566751;1987
53;1;8;16;3500;1634243014;1989
53;0;8;16;8000;1669882637;1973
53;0;2;14;1350;1634486729;1991
53;1;8;13;670;1679584745;2004
53;0;8;12;7000;1637649793;1968
53;1;2;16;3800;1854774981;1990
53;0;2;16;7300;1543613669;1979
53;0;2;16;8600;1683472051;1993
53;1;2;16;3000;1598503142;1971
53;1;8;15;2000;1724101214;1996
53;0;8;12;1500;1707985081;1992
53;0;2;12;4000;1764101327;1986
53;0;2;16;3000;168702688;1980
53;0;2;16;5000;1771707835;1980
53;1;0;14;1500;1800449805;1983
53;0;2;12;3200;1598819877;1986
53;0;8;16;3550;1718913565;1990
53;0;4;12;2670;1713915511;1993
53;0;4;12;5600;1692430216;1994
53;0;8;12;3940;173691846;1974
53;0;2;12;3800;1658661439;1991
53;0;2;12;3700;1783604636;1978
53;1;2;16;3900;1658845431;1971
53;0;8;16;7600;1709422553;1974
53;1;2;12;3000;1719933916;1967
53;0;4;12;1500;1557845939;1991
53;0;2;16;3000;1696813533;1967
53;1;8;16;8000;1630627105;1968
53;0;8;12;5000;1838896723;1980
53;0;2;8;2000;1726347316;1976
53;0;2;11;1000;1669553264;2002
53;0;4;12;1500;1613785639;2001
53;1;8;6;1200;1747751138;1975
53;1;2;12;6000;1710760312;1978
53;1;2;8;1400;1699353371;1978
53;0;8;12;1500;1728201281;1983
53;1;8;16;6900;1655041427;1967
53;1;8;12;1500;1666290488;1985
53;1;8;9;6000;1719534091;1971
53;0;4;12;3000;1765540949;1965
53;1;8;16;5800;1650359149;1980
53;0;2;16;15000;1854819136;1971
53;1;8;9;400;173434357;1948
53;1;2;16;6000;1765273773;1978
53;0;2;16;1600;1833948817;1984
53;0;2;12;1500;1736856335;1972
53;0;2;12;3000;1688751762;1983
53;0;4;15;2000;1777006923;1979
53;1;2;9;788;1663093545;1968
53;1;2;12;900;1504718254;1984
53;0;2;12;2000;1665179458;1960
53;1;2;12;1400;1740552242;1989
53;1;4;9;788;1773323643;1974
53;0;8;16;2000;1677512837;1986
53;0;8;10;4000;1662284574;1977
53;0;8;11;1200;1575736331;1971
53;1;2;16;2700;162922363;1973
53;1;8;3;400;1722747124;1963
53;1;8;11;800;1758250394;1984
53;0;2;16;6000;1690349702;1968
53;1;8;5;1800;1818817691;1971
53;0;4;14;2000;1785963794;1990
53;0;4;9;1300;1809842408;1969
53;1;4;14;3000;1625326374;1997
53;0;8;15;3000;1722187769;1994
53;1;8;12;3000;163180529;1993
53;1;2;13;1500;1696664211;1980
53;1;8;12;2500;1770002185;1979
53;1;2;15;3000;1645949663;1970
53;1;8;13;788;1758160632;1997
53;0;8;12;4000;1828647087;1977
53;0;8;16;5500;1557185637;1988
53;0;4;9;3000;1710913459;1965
53;0;8;16;1030;1625016805;1980
53;0;8;6;3500;1587726835;1958
53;0;8;1;1200;1784733625;1965
53;1;2;9;1300;1691947573;1957
53;1;2;16;1200;1869170222;1983
53;0;2;16;1500;1700575091;1985
53;1;8;16;3550;1587759654;1981
53;0;8;16;7000;1649626405;1992
53;0;2;15;2500;1681329205;1991
53;0;8;12;1200;1683058921;1988
53;1;8;15;6000;1709455193;1977
53;0;2;16;10000;1711572517;1979
53;0;4;15;2300;1702400365;1984
53;0;8;16;5000;1670810835;1977
53;0;2;16;6000;1647864385;1995
53;0;8;12;2000;1824668898;1991
53;0;4;16;6000;1629703272;1983
53;1;8;15;3500;1621995856;1967
53;0;6;12;800;1791913704;2001
53;0;8;16;3500;1704430814;1987
53;0;8;12;1300;1770212273;1995
53;1;8;12;1000;1584145957;1989
53;0;8;16;5000;1651476689;1980
53;0;8;16;2500;1658536686;1990
53;0;4;16;2700;1807158986;1983
53;1;8;16;1000;1753540225;1997
53;0;2;15;3000;1733928261;1997
53;1;8;15;4000;1846758026;1985
53;0;2;16;3800;1711111879;1984
53;0;8;15;2200;1621216706;1982
53;0;4;12;2300;1569551535;1976
53;0;8;16;3500;1642629912;1976
53;1;6;16;2000;1675685798;1996
53;0;8;16;6000;1660496351;1976
53;0;8;12;1300;1715461495;1963
53;0;4;16;4500;1827952054;1972
53;0;2;12;3000;1820307668;1977
53;1;2;7;2000;1724233779;1962
53;0;2;16;3000;1705648198;1975
53;0;2;12;1500;1653759247;1982
53;0;2;4;3000;1670193548;1966
53;0;2;16;4000;1555887009;1977
53;0;2;16;3500;1776678818;1980
53;1;4;12;5000;1732033405;1977
53;0;2;12;2000;165439005;1983
53;0;2;12;2000;1716104033;1981
53;0;2;12;1500;1790808393;1988
53;0;2;16;4500;1726482325;1983
53;0;2;16;2000;1711475928;1965
53;0;2;16;5000;1679907346;1974
53;0;2;16;10000;1570242618;1973
53;1;2;16;4000;1655238149;1979
53;0;2;1;2000;1648495214;1967
53;0;2;12;4500;1675978834;1986
53;0;2;16;1800;161410368;1967
53;0;2;16;11000;1685923037;1968
53;1;8;16;7500;155286717;1968
53;0;2;14;6000;1737328525;1978
53;0;8;12;7000;1775842636;1975
53;0;2;12;2000;1666346267;1982
53;1;2;16;3000;1824140492;1988
53;0;2;16;10000;1699485219;1967
53;0;8;14;18000;1776296809;1981
53;0;2;16;7500;1694292433;1967
53;1;2;16;2700;1724544723;1996
53;0;2;16;8500;1658364187;1972
53;0;2;10;3000;1523498784;1966
53;0;2;12;16000;1663165092;1966
53;0;8;12;2200;1613675542;1964
53;0;2;16;5500;1747207541;1976
53;0;8;11;2000;1684868116;2000
53;1;2;16;5000;1543121774;1980
53;0;8;16;2500;1746245789;1988
53;0;2;12;10000;1683932278;1969
53;0;4;12;2500;1739868051;1965
53;0;8;6;2500;1521188807;1975
53;0;2;9;1500;1719047276;1964
53;0;8;9;5000;1714883973;1975
53;0;8;16;3000;1765736206;1986
53;1;4;12;1500;1669399239;1958
53;1;8;12;1500;172111934;1986
53;1;2;2;1500;1696973309;1979
53;1;8;15;3500;1631230089;1987
53;0;8;12;1500;1745438661;1976
53;0;8;12;2000;1643546765;1973
53;0;2;16;2000;1723001643;1993
53;0;2;13;10000;1593812308;1959
53;1;2;16;5000;1649079265;1977
53;1;8;16;6000;1722924247;1979
53;1;2;12;1400;1669834609;1981
53;0;2;16;12000;1871441094;1968
53;0;2;10;1000;1650113141;1964
53;0;2;9;5000;1555158494;1980
53;1;2;12;1005;1673959626;1994
53;0;4;12;1200;1668874803;1994
53;0;2;12;4000;1708722106;1972
53;0;8;16;11000;1742603481;1973
53;0;8;16;10000;179125799;1975
53;1;2;16;2000;1651149504;1983
53;0;8;16;12000;1707760212;1968
53;1;2;16;2000;1906094197;1986
53;1;2;14;20000;1683043831;1981
53;0;2;15;10000;1724307779;1969
53;1;8;16;7000;1683908068;1978
53;1;4;16;1500;1579200596;1969
53;0;2;16;8000;1740698719;1984
53;0;2;12;5000;1720636196;1968
53;1;8;16;9000;1701677261;1981
53;1;2;16;1600;1695574062;1984
53;1;2;16;8000;1762335017;1972
53;0;8;12;5000;1798961023;1972
53;1;2;16;3000;1690544331;1992
53;0;2;16;15000;1607158904;1979
53;1;2;16;3500;1657405407;1964
53;0;2;16;14000;168015937;1989
53;1;2;15;12000;1683174637;1969
53;1;8;16;3000;1649409842;1990
53;1;2;16;4000;1779926;1991
53;1;2;16;4500;1680941217;1990
53;0;2;16;17600;1667740624;1993
53;0;8;16;6300;153153249;1977
53;1;8;1;7000;1727276967;1984
53;0;2;16;4000;1684354078;1989
53;0;8;16;17980;1764095461;1966
53;0;4;16;8000;1670688496;1983
53;0;8;16;7000;1713408462;1985
53;1;8;16;23000;1783856505;1973
53;0;2;16;11000;168253208;1992
53;0;2;16;8200;1668406482;1983
53;1;8;16;15000;1710322856;1990
53;0;2;16;10500;1628314058;1983
53;0;2;15;2000;1625113734;1982
53;0;8;16;8000;1649015412;1990
53;0;2;16;5000;1759592141;1983
53;0;4;12;5600;1670757887;1964
53;0;2;16;5000;1689152528;1981
53;0;2;16;6000;1722671891;1967
53;0;2;16;8000;1912647954;1993
53;0;8;12;1100;1738164656;1982
53;0;8;16;6000;1686321154;1985
53;0;8;16;11000;1653655874;1964
53;0;4;16;3000;1781321068;1978
53;0;4;9;2000;1686766441;1993
53;1;2;16;4000;1690422489;1986
53;0;2;12;1900;1688250019;1975
53;0;2;12;2000;1627029748;1979
53;1;2;9;1000;1700614123;1994
53;1;2;16;800;1715405828;1975
53;1;2;16;7000;1754530946;1972
53;1;2;12;1200;1690990631;1987
53;0;2;16;6000;1782954559;1973
53;0;4;12;2000;1747730953;1974
53;0;2;16;6000;1758441837;1977
53;0;2;12;3800;1641785645;1976
53;0;8;14;10800;1660495706;1973
53;0;8;16;5000;1684127465;1977
53;1;8;16;3500;161752601;1963
53;0;4;12;4000;154894473;1976
53;0;8;16;3500;1703796633;1986
53;1;2;12;2500;1788246507;1977
53;0;2;16;7000;1691976908;1977
53;0;2;16;5500;1544411465;1982
53;0;8;16;10000;1676346198;1972
53;0;2;12;1900;1721120156;1963
53;0;8;13;7000;1699445131;1958
53;0;2;16;4000;166434646;1964
53;0;2;9;11800;1605391844;1969
53;1;2;16;6800;1699195445;1980
53;1;2;15;3500;1620363083;1978
53;0;2;12;0;1895822472;1961
53;0;2;16;8000;1852635893;1963
53;0;2;14;4000;1592303979;1988
53;0;4;16;4500;1696596157;1985
53;0;8;16;6000;1767108568;1980
53;1;2;14;1600;175457859;1977
53;1;2;16;7900;1730285741;1971
53;0;2;12;2000;1699784152;1978
53;0;2;12;2000;1663745883;1986
53;0;8;15;6000;1612547689;1980
53;1;8;12;950;1731419379;1966
53;0;8;16;2400;1730782752;1985
53;1;4;9;715;16848962;1993
53;1;8;16;5000;1751228989;1976
53;1;8;12;5000;152230798;1954
53;0;2;16;7000;1660478551;1984
53;1;8;6;788;1613877577;1977
53;1;8;15;5300;1693235841;1969
53;0;8;12;5000;1586720884;1969
53;1;8;1;400;1742476011;1974
53;0;8;12;2000;1590518427;1985
53;0;4;12;1800;1677014796;1978
53;0;8;10;1400;1724864472;1976
53;0;8;12;2200;1765435808;1974
53;0;4;12;2300;1652577309;1981
53;0;8;12;1000;1728226265;1985
53;1;8;16;2364;1720276752;1986
53;0;8;5;3745;1628667261;1982
53;0;8;12;1500;1669321877;1978
53;0;2;9;2500;1805567922;1968
53;0;8;5;1900;1751920803;1976
53;0;8;6;1140;1812793518;1979
53;0;2;4;800;1746452742;1960
53;0;4;14;2500;160982304;1988
53;0;8;5;3000;1740543541;1963
53;0;8;1;800;1672088504;1977
53;0;2;12;8000;1738453723;1967
53;0;2;12;2000;1513189634;1975
53;0;2;12;2500;1782529934;1977
53;0;2;10;1800;1729944043;1988
53;0;4;14;900;1718191224;1979
53;0;2;6;0;1565098334;1977
53;0;8;4;1000;1595879765;1981
53;0;2;12;3500;1750997146;1977
53;0;8;12;800;1674658801;1998
53;0;2;1;0;1722221802;1952
53;0;8;9;800;1625203329;2005
53;0;8;12;2200;169418954;1976
53;1;8;12;400;1645256102;1969
53;0;8;16;10000;1677349089;1976
53;0;2;16;7880;171629907;1959
53;0;2;16;1600;1663323788;1991
53;0;2;16;7000;1776428362;1967
53;0;2;11;3200;1638490822;1967
53;0;2;6;1200;1556459475;1962
53;0;4;12;4000;1633075422;1978
53;0;8;12;8000;1683152775;1960
53;0;2;12;788;1792863187;1984
53;1;8;16;3000;1634068532;1967
53;0;8;16;1200;1642186671;1980
53;0;2;16;1200;1833659973;1969
53;1;4;16;23000;1701536311;1972
53;0;8;12;6000;1829267525;1968
53;1;8;16;3000;1824059897;1971
53;1;2;16;11000;1634039268;1977
53;0;2;16;15000;1705657125;1969
53;0;8;12;4300;1704564882;1977
53;0;8;12;1950;171046608;1975
53;0;8;16;5500;1583668817;1988
53;0;2;16;3500;1781642037;1978
53;0;2;16;8000;1709005311;1975
53;0;8;9;788;1615122777;1998
53;0;2;16;13000;172699541;1975
53;0;2;12;5000;1546906606;1964
53;0;2;16;3000;1752475985;1990
53;0;4;9;2300;1731379768;1972
53;0;4;9;2800;1535265817;1980
53;0;8;13;1200;1683823527;1991
53;0;8;16;6500;1576881229;1987
53;0;4;13;1500;1734143715;1985
53;0;8;16;8000;1783081762;1975
53;0;8;12;1200;1651231214;1963
53;0;8;12;2800;166395444;1976
53;0;4;9;3200;184148207;1971
53;0;2;16;5000;1629247703;1968
53;0;4;14;5600;1663951895;1977
53;0;8;16;9600;1572625694;1972
53;1;2;16;9800;1791641947;1985
53;0;2;12;5000;1742398776;1974
53;0;4;16;8000;1674157602;1980
53;0;2;16;8400;1655518852;1972
53;0;4;12;8000;1756772503;1974
53;0;8;16;12000;1746891147;1975
53;0;8;5;1300;1887520327;1959
53;0;2;1;840;1692319631;1992
53;0;2;16;10000;1737807269;1971
53;0;8;16;11000;1608052897;1962
53;0;2;16;7000;172854909;1963
53;0;2;16;8000;1691687746;1977
53;0;8;16;9000;1778112192;1978
53;0;2;16;10000;1759278618;1982
53;0;2;16;15600;1676807335;1982
53;0;2;9;3400;1639531755;1951
53;0;8;12;3800;1841860956;1975
53;1;8;16;7800;1675771513;1976
53;0;8;16;8600;1757596136;1974
53;0;2;16;4500;1716858272;1977
53;1;2;16;3000;1867647108;1975
53;0;2;16;16000;176524449;1972
53;0;8;12;800;1779353759;1995
53;0;4;9;2500;1715682728;1984
53;1;2;9;789;1786790584;1980
53;1;8;9;789;1842650854;1981
53;1;4;12;1200;1713157454;1989
53;0;4;1;1500;162447313;1971
53;0;8;9;1000;1722706713;1986
53;1;8;16;1200;1639239924;1984
53;1;4;16;4500;1747373004;1992
53;0;8;12;1500;1693963389;1989
53;0;2;12;1500;1673457417;1988
53;0;8;11;1200;1676895545;1977
53;1;4;11;400;16650248;1974
53;1;4;9;400;1725218253;1986
53;1;2;12;1600;1727522568;1995
53;0;4;16;1500;1649386647;1979
53;1;2;6;1100;1749686031;1970
53;0;2;12;1750;1742198071;1963
53;1;4;1;789;1608903323;1978
53;1;8;9;789;158456339;1986
53;0;4;9;2000;1797373877;2000
53;0;2;12;1447;1722133838;1987
53;0;4;9;1200;1752046971;1976
53;0;4;11;1420;1790063215;1990
53;1;8;9;788;1680672231;1984
53;0;8;12;1035;1849390941;1988
53;0;4;12;600;1777669777;1971
53;1;2;12;1800;1664972741;1974
53;0;8;5;2500;1790860946;1980
53;0;0;9;2000;1709413729;1977
53;0;2;16;2900;1620105741;1982
53;0;2;16;400;1762747607;1990
53;0;8;8;900;165804608;2003
53;0;2;9;700;1579276071;1963
53;0;8;5;1500;1621315965;1954
53;1;2;12;2000;1700408239;1964
53;0;4;12;1300;1652729554;1995
53;1;8;16;6200;1669272305;1978
53;1;2;12;1600;1825429424;1974
53;1;8;12;2000;1865796629;1989
53;0;8;12;800;1809655733;1997
53;1;8;16;7500;1683479737;1980
53;1;8;16;9000;1747408298;1968
53;0;8;12;1700;1730460713;1997
53;0;4;1;1500;1727515867;1986
53;1;8;12;2000;1791985953;1986
53;0;4;12;900;1663037743;2003
53;0;8;1;2800;1690717254;1984
53;0;8;12;2000;1793059081;1968
53;1;8;13;1500;1605401981;1997
53;0;8;13;1600;1682856842;1989
53;1;8;13;3000;1598710888;1992
53;0;8;16;4670;1741884679;1967
53;0;8;16;2800;178412861;2000
53;0;4;16;7300;180169679;1979
53;1;8;12;3500;1745930131;1985
53;0;8;16;6000;1636726032;1993
53;0;2;16;1200;1745825055;1985
53;0;2;16;9000;1649916909;1981
53;0;8;12;8000;1795102649;1985
53;0;2;16;3000;1689935694;1989
53;0;8;12;5500;1723221522;1969
53;0;2;16;5000;1709336588;1982
53;0;2;16;4200;1691439414;1988
53;0;8;16;2500;1852736062;1988
53;0;8;12;5000;1661343235;1975
53;1;2;12;4000;1793402365;1991
53;0;2;5;1200;1620747736;1957
53;0;2;16;13000;1682265465;1958
53;0;8;16;8000;1733447468;1979
53;0;8;12;2400;1629736119;1985
53;0;8;12;2300;161226182;1992
53;0;8;16;5000;1651784527;1954
53;0;4;16;5300;1807797246;1993
53;0;8;16;5000;1847048338;1977
53;1;8;16;6000;167954189;1980
53;0;8;14;4000;1613805407;1979
53;0;2;16;10500;1748586886;1964
53;0;8;11;1405;1752690081;1970
53;0;2;9;1300;1617543705;1975
53;1;2;16;1000;1617885113;1979
53;1;8;12;1000;1657891478;1990
53;0;8;4;900;1697746975;1951
53;0;8;12;2000;1714554296;2003
53;1;8;6;1000;1718271444;1990
53;1;2;10;788;1720850524;1978
53;1;2;12;1280;1535379431;1974
53;1;4;6;1000;1601078694;1980
53;1;2;16;800;167719809;1973
53;0;4;12;1300;1818151099;1992
53;1;8;13;5000;1683730105;1974
53;0;8;11;1000;1728899553;1974
53;1;4;16;6000;1615271391;1978
53;1;4;12;1100;179205069;1998
53;0;2;16;8000;1728553861;1980
53;1;8;5;950;1738419425;1971
53;0;8;13;2000;1548438576;1977
53;1;2;16;1000;1707173848;1986
53;1;8;14;1000;1633010195;1997
53;1;2;10;320;1653451846;1976
53;1;4;11;1200;1606870559;1988
53;0;8;5;788;1533324913;1967
53;0;8;5;2200;1736838045;1963
53;1;2;12;940;1709448093;1989
53;0;2;9;788;1700651023;1988
53;1;8;10;788;1695104898;1986
53;0;2;6;900;1550950338;1976
53;0;8;12;1800;1612930281;1971
53;0;2;12;2100;1865738316;1982
53;0;8;12;1000;1793755612;1998
53;0;2;12;996;1554573031;2003
53;0;2;11;2000;1679779185;1962
53;0;8;16;3000;1803296113;1971
53;1;2;16;1200;18016769;1999
53;0;8;16;8000;1732564259;1954
53;0;8;5;700;1622458388;1986
53;0;2;12;1800;1669190437;1975
53;1;2;9;788;1589437872;1955
53;1;8;12;843;1573140411;1992
53;1;8;4;600;1606388129;1972
53;1;2;6;400;1650662948;1978
53;1;2;12;490;1664012252;1988
53;1;8;7;250;168765422;1975
53;1;2;7;300;1666062546;1977
53;0;2;15;5000;1614888333;1987
53;1;2;16;1500;1662845004;1982
53;1;8;8;788;1729232628;2000
53;0;8;5;2500;1738559201;1980
53;0;2;12;2000;1797577291;1982
53;1;2;7;1000;1718682921;1972
53;0;2;12;950;1836904023;1991
53;1;8;12;788;1637886363;1999
53;1;8;10;850;168127313;1967
53;0;8;5;1500;1687083856;1987
53;0;8;12;940;1731794255;2001
53;0;8;9;1700;1649828164;1991
53;1;2;12;1200;1671099849;1987
53;0;8;12;2000;1647575589;1969
53;0;4;6;788;156068433;1983
53;0;8;2;1000;1647055208;1960
53;1;2;16;3800;1630621256;1992
53;0;8;12;5000;1773841815;1982
53;1;4;12;788;1716997024;1994
53;1;8;13;1000;1737414899;1955
53;1;2;5;0;1784701694;1952
53;0;2;12;1200;1658263849;1979
53;0;2;12;3500;1845814716;1961
53;0;8;6;1300;1843540971;1982
53;1;2;14;4000;1653534508;1962
53;0;2;12;5000;1698246747;1968
53;1;2;4;1200;1586551744;1977
53;0;2;8;1200;1650065825;1984
53;0;8;12;1500;164778054;1997
53;1;8;12;800;1693293577;1981
53;0;8;7;1300;1734338338;1984
53;0;8;8;1200;1850390676;1977
53;1;2;1;700;1523210201;1954
53;0;8;7;1500;1739377763;1984
53;1;8;12;800;1877954817;1989
53;0;2;12;2000;1830695693;1987
53;0;8;12;6000;1807415474;1982
53;1;2;16;6800;1751280965;1968
53;1;2;12;300;1621515095;1954
53;0;8;9;800;172307709;1983
53;0;8;12;1500;1736646267;1989
53;0;8;5;0;1557079962;1963
53;0;2;5;1200;1585544055;1969
53;0;2;5;788;1777542323;1964
53;0;2;9;1500;1659991862;1986
53;0;8;12;1500;181506566;1997
53;0;8;1;788;192368124;1981
53;0;2;11;1600;1753050604;1996
53;0;8;12;2000;1670356244;1974
53;0;2;12;2000;1760479637;1989
53;0;2;5;1000;1747742912;1999
53;0;8;9;800;1671895456;1994
53;0;8;12;4000;1711172919;1986
53;0;2;1;800;1667974867;1984
53;1;2;9;2000;1703651358;1967
53;0;2;1;1000;1560862633;1969
53;0;8;1;3000;1695354486;1979
53;0;2;8;2000;1652410152;1982
53;0;2;1;800;1634663288;1966
53;0;2;5;1400;1715206415;1998
53;0;6;9;1000;1726133377;1958
53;0;2;16;7000;1582153793;1986
53;0;2;12;1500;1536695529;1984
53;1;4;12;7000;1806203758;1984
53;0;4;10;1800;173196686;1980
